FIRE_LABEL,FIRE_NUMBER,STATION_CODE,weather_station_distance_km,FIRE_SIZE_HECTARES,IGNITION_DATE,avg_tmp_igd,avg_tmp_7d,avg_hmd_igd,avg_hmd_7d,avg_wind_igd,avg_wind_7d,precp_igd,total_precp_7d,total_precp_30d,MUNICIPALITY,POPULATION,municipality_distance_km
2022-K52317,K52317,1277,13.537487530745866,7.9,2022-09-07,21.391666666666666,23.94940476190476,29.541666666666668,33.25595238095239,8.016666666666667,5.503571428571429,0.0,0.0,5.600000000000003,West Kelowna,35955,1.8178516066400907
2022-C31974,C31974,263,27.021620848948547,1.0,2022-08-24,19.433333333333334,18.458928571428572,68.5,72.43452380952381,3.733333333333333,4.604166666666667,0.0,32.599999999999994,89.2,Wells,233,62.92406000296131
2022-C31977,C31977,263,26.13728664234741,1.9,2022-08-24,19.433333333333334,18.458928571428572,68.5,72.43452380952381,3.733333333333333,4.604166666666667,0.0,32.599999999999994,89.2,Wells,233,61.43875130708727
2022-N41639,N41639,363,22.45368763509731,51.2,2022-08-19,22.166666666666668,20.707142857142856,65.20833333333333,60.529761904761905,5.216666666666667,5.795833333333333,0.0,0.0,41.399999999999984,Revelstoke,8590,21.272729929310948
2022-G62244,G62244,155,21.642874112088418,32.0,2022-09-03,15.754166666666668,15.089182194616978,70.0,73.5072463768116,4.6125,6.076190476190476,0.0,11.200000000000005,36.800000000000004,Mackenzie,3868,13.564977239638525
2022-G12387,G12387,190,23.14882523770588,0.2,2022-09-10,12.291666666666666,10.216666666666667,65.41666666666667,78.48809523809523,4.958333333333333,4.328571428571428,0.0,18.400000000000002,69.8,Prince George,80196,33.04723975862352
2022-C22435,C22435,225,8.900918033098632,1.8,2022-09-13,16.579166666666666,15.1875,51.79166666666666,49.45833333333333,4.8375,5.154166666666667,0.0,0.8,32.800000000000004,Williams Lake,11381,7.966206441000698
2022-G72426,G72426,132,41.8048942330752,3.7,2022-09-14,10.554166666666667,10.9375,80.58333333333333,71.86309523809524,2.75,4.541666666666669,0.0,0.0,2.0,Hudson's Hope,1027,27.2273794889146
2022-G82184,G82184,124,20.264647011628867,83.6,2022-08-29,16.908333333333335,17.04940476190476,67.08333333333333,70.26190476190476,6.916666666666667,5.756547619047619,0.0,1.6,66.8,Hudson's Hope,1027,41.65158388672934
2022-R11692,R11692,167,25.96258707055141,12.8,2022-08-19,16.566666666666666,15.73095238095238,78.83333333333333,76.82142857142857,3.670833333333333,4.449404761904762,1.0,8.800000000000008,25.4,Burns Lake,1950,27.111582010020573
2022-G72491,G72491,437,56.36843259656568,4.6,2022-09-24,10.804166666666667,9.756547619047618,51.375,65.35714285714285,18.683333333333334,12.024404761904762,0.0,37.00000000000001,37.6,Dawson Creek,13014,0.0
2022-V32464,V32464,301,15.644952422656464,2.1,2022-09-15,15.4375,14.686904761904762,91.83333333333331,80.10119047619048,2.733333333333333,2.667261904761905,0.0,0.20000000000002222,9.4,Pemberton,3251,3.612999936100572
2022-N41683,N41683,905,7.300523788562987,0.5,2022-08-20,21.23333333333333,20.21309523809524,73.79166666666667,64.30175983436853,4.6875,4.644539337474121,2.0,0.0,47.0,Revelstoke,8590,57.82662933388018
2022-N41684,N41684,905,8.629882203305854,5.0,2022-08-20,21.23333333333333,20.21309523809524,73.79166666666667,64.30175983436853,4.6875,4.644539337474121,2.0,0.0,47.0,Revelstoke,8590,58.85854102468655
2022-N11064,N11064,791,13.152813916651628,274.4,2022-08-04,16.104166666666668,21.364880952380954,44.333333333333336,48.42261904761905,10.766666666666666,7.447023809523809,0.0,13.200000000000005,26.800000000000004,Cranbrook,21278,42.64453670794765
2022-G82543,G82543,136,41.10754214651011,5.9,2022-10-01,15.683333333333332,13.632971014492753,55.16666666666666,59.66123188405796,16.758333333333333,13.738975155279503,0.0,0.2,6.200000000000007,Fort St John,22377,49.03139785642857
2022-V12583,V12583,1040,19.61028368768995,0.4,2022-10-04,15.529166666666669,16.345833333333335,55.04166666666666,67.05357142857143,3.4250000000000003,3.1601190476190477,0.0,2.0000000000000036,32.4,Hope,6796,39.14304962045711
2022-V62558,V62558,944,10.685052166484477,1.7,2022-10-03,14.733333333333334,14.002380952380951,83.79166666666667,86.30952380952381,3.475,3.2869047619047618,0.0,1.1999999999999573,35.0,Sooke,14800,25.756481880678816
2022-V12537,V12537,72,9.12621852893122,13.8,2022-10-01,16.154166666666665,16.405357142857145,85.20833333333333,83.9047619047619,0.8125,0.7874999999999998,0.0,1.3999999999999717,19.8,Coquitlam,151639,0.0
2022-VA2006,VA2006,233,2.431401228195696,83.0,2022-08-24,21.191666666666663,20.33392857142857,70.70833333333333,75.26785714285714,2.845833333333333,3.182142857142857,0.0,15.800000000000015,30.799999999999997,Alert Bay,445,193.69552306511977
2022-C52638,C52638,209,13.447583706302476,2.7,2022-10-09,10.966666666666669,13.451785714285714,59.25,58.779761904761905,2.8708333333333336,3.3964285714285714,0.0,0.0,7.3999999999999995,Williams Lake,11381,65.93059040055265
2022-K52651,K52651,1277,15.729242193152244,0.5,2022-10-10,16.4375,17.026190476190475,46.625,52.5595238095238,7.129166666666666,4.008928571428571,0.0,0.0,8.200000000000003,Kelowna,144184,0.8421022620017711
2022-N52513,N52513,388,35.65242475849272,1.4,2022-09-26,14.954166666666666,9.70892857142857,50.41666666666666,58.017857142857146,3.720833333333333,3.9952380952380957,0.0,0.0,10.200000000000006,Nakusp,1709,30.006502898186653
2022-G72672,G72672,127,30.406960111638217,455.3,2022-10-10,10.929166666666667,9.258462732919254,53.958333333333336,68.05253623188406,15.9875,6.343581780538302,2.2,0.6000000000000071,33.8,Tumbler Ridge,2422,6.046340763596722
2022-V11746,V11746,317,2.8085026004839797,14970.8,2022-08-21,18.92083333333333,17.607738095238094,66.625,61.488095238095234,5.533333333333334,4.794642857142857,0.0,2.600000000000002,3.6,Princeton,2808,24.1934590973373
2022-V82307,V82307,19,22.28365460149783,358.6,2022-09-05,13.075,19.60297619047619,78.04166666666667,68.57738095238095,2.733333333333333,3.2785714285714285,2.6,2.999999999999986,7.0,Gold River,1276,8.750899533872524
2022-V62616,V62616,934,21.855425184814028,5.7,2022-10-08,14.554166666666667,14.954761904761906,76.875,76.54166666666666,1.3708333333333331,1.2244047619047618,0.0,0.0,0.6000000000000001,North Cowichan,32208,5.125933837940686
2022-V12625,V12625,1040,15.801284104174796,0.2,2022-09-13,16.516666666666666,17.508333333333333,76.75,46.988095238095234,4.375,4.753571428571428,0.0,0.8000000000000036,4.2,Lytton,222,40.04825613770644
2022-C52690,C52690,209,20.06116310220142,1.4,2022-10-11,9.416666666666666,12.529166666666665,53.083333333333336,57.88095238095239,5.758333333333333,4.563690476190476,0.0,0.0,7.3999999999999995,Williams Lake,11381,71.11432566735564
2022-K52661,K52661,1277,3.375607780241988,2.5,2022-10-11,14.470833333333331,16.75357142857143,32.75,52.12499999999999,4.3,4.489285714285715,0.0,0.0,8.200000000000003,West Kelowna,35955,0.0
2022-N62637,N62637,392,8.09712249730256,255.7,2022-10-09,14.591666666666669,15.81904761904762,51.583333333333336,55.845238095238095,7.604166666666667,7.428571428571429,0.0,0.0,20.200000000000006,Grand Forks,4220,8.268725659380515
2022-N62693,N62693,391,26.42580784180589,4.6,2022-05-15,3.583333333333333,1.751475155279503,99.75,77.52406832298136,0.9458333333333332,4.297929606625258,2.8,17.199999999999996,99.60000000000001,Kelowna,144184,47.08653882848378
2022-V50688,V50688,1349,33.63242870154183,90.0,2022-07-23,14.7125,11.58452380952381,57.083333333333336,77.5,2.5125,3.5125,0.0,8.999999999999996,52.39999999999999,Campbell River,35949,92.71409956335764
2022-V11952,V11952,317,25.369474589726927,1830.1,2022-08-11,20.48333333333333,15.483333333333334,65.875,57.464285714285715,5.9,5.423809523809523,1.0,0.0,10.8,Hope,6796,37.7750236813061
2022-C52753,C52753,209,19.838493426805687,2.4,2022-10-18,10.05,9.859523809523807,52.41666666666666,59.148809523809526,2.8708333333333336,3.448214285714286,0.0,0.0,0.0,Williams Lake,11381,71.16566335878957
2022-G71778,G71778,140,17.42269867621372,1793.5,2022-08-22,19.254166666666663,19.075,69.04166666666667,62.232142857142854,4.525,5.680952380952381,0.0,0.19999999999999912,20.400000000000002,Chetwynd,2512,10.021868932658863
2022-G82746,G82746,1045,17.99395807521586,7.1,2022-10-19,14.708333333333334,11.571997929606624,39.875,48.47282608695652,24.191666666666663,12.779321946169773,0.0,0.0,3.2000000000000015,Fort St John,22377,34.20327025745606
2022-K52759,K52759,1277,4.632309154635028,2.0,2022-10-10,16.4375,17.026190476190475,46.625,52.5595238095238,7.129166666666666,4.008928571428571,0.0,0.0,8.200000000000003,West Kelowna,35955,0.0
2022-C41573,C41573,236,12.642728759613238,3.8,2022-08-19,20.266666666666666,19.23690476190476,53.29166666666666,49.666666666666664,4.5375000000000005,4.697619047619048,0.0,0.0,15.000000000000004,Clinton,687,18.87642636410413
2022-C41740,C41740,236,20.067280629317864,2.0,2022-08-19,20.266666666666666,19.23690476190476,53.29166666666666,49.666666666666664,4.5375000000000005,4.697619047619048,0.0,0.0,15.000000000000004,100 Mile House,1998,36.91460234010141
2022-G82761,G82761,124,34.80213655605662,8.4,2022-10-18,9.645833333333334,9.558333333333334,61.91666666666666,56.08333333333333,6.3375,7.8517857142857155,0.0,0.0,2.0,Hudson's Hope,1027,68.75186096045226
2022-G12507,G12507,149,44.40493909130662,6.0,2022-08-29,15.608333333333334,17.67678571428571,92.08333333333331,67.68452380952381,5.1125,4.288690476190476,9.8,2.7999999999999963,18.4,Prince George,80196,17.17712557300189
2022-K52754,K52754,298,22.305961535953674,37.9,2022-10-19,10.904347826086957,12.460377846790891,64.0,60.26009316770187,2.756521739130435,3.345393374741201,0.0,0.0,0.20000000000000356,West Kelowna,35955,16.667323050905996
2022-C52648,C52648,208,31.76819546999505,221.5,2022-10-10,13.6,11.396428571428572,36.333333333333336,61.24404761904761,13.408333333333331,4.774404761904762,0.0,0.0,2.4000000000000066,Williams Lake,11381,132.93678764729296
2022-C41558,C41558,236,19.455414534710737,5.8,2022-08-19,20.266666666666666,19.23690476190476,53.29166666666666,49.666666666666664,4.5375000000000005,4.697619047619048,0.0,0.0,15.000000000000004,Clinton,687,42.857001567629226
2022-V12834,V12834,67,18.38373466351569,12.7,2022-11-17,5.858333333333333,1.9595238095238092,42.29166666666666,63.898809523809526,11.308333333333332,11.304166666666665,0.0,0.0,224.0,Kent,6589,0.0
2021-N52232,N52232,388,24.59555336621052,0.1,2021-07-01,26.1,24.739880952380954,37.79166666666666,43.11309523809524,5.129166666666667,4.757142857142857,0.0,8.4,53.0,Nakusp,1709,40.5276384636376
2021-N61666,N61666,392,19.168746140117605,0.3,2021-07-09,24.95833333333333,25.138690476190476,42.708333333333336,43.976190476190474,10.079166666666667,8.831547619047619,0.0,0.6,23.600000000000005,Greenwood,711,15.924545539069165
2022-V72116,V72116,37,6.592253372949573,6.4,2022-08-29,20.579166666666666,20.317857142857143,69.45833333333333,71.64285714285714,3.25,4.541071428571429,0.0,0.0,1.7000000000000037,Port Alberni,18631,14.628107906353078
2022-G62734,G62734,155,40.34361296711917,100.3,2022-10-17,9.416666666666666,9.836309523809524,66.58333333333333,65.64880952380952,4.358333333333333,5.360714285714286,0.0,2.2000000000000037,11.8,Mackenzie,3868,25.94729633407097
2022-G51598,G51598,156,22.84926616688897,2.4,2022-08-12,17.912499999999998,15.986904761904762,68.625,62.220238095238095,6.6000000000000005,7.479761904761905,0.0,0.6000000000000053,26.0,New Hazelton,607,113.77713375910024
2022-G32849,G32849,343,9.116542026231816,4.3,2023-01-16,31.5,38.01168831168831,0.25,4.321428571428571,7.225,9.732521645021645,2.4,46.00000000000001,53.2,Valemount,1041,54.56877848421567
2022-K62871,K62871,836,11.780786377333284,2.3,2023-03-19,3.529166666666667,0.47142857142857214,61.708333333333336,67.5,3.5583333333333336,3.8244047619047623,0.0,5.19999999999999,12.400000000000006,Princeton,2808,13.084982821141816
2022-K62886,K62886,1024,32.231079827061045,1.1,2023-03-26,-3.0666666666666664,0.011309523809524435,76.16666666666667,61.70833333333333,7.458333333333333,8.127380952380951,0.0,0.0,34.400000000000006,Logan Lake,2183,12.236064666253622
2022-K22885,K22885,1359,23.256644629114504,2.7,2023-03-26,1.5,2.9642857142857144,57.708333333333336,50.547619047619044,7.5375,6.08452380952381,0.0,1.4,16.199999999999996,Kamloops,100630,6.928384232846334
2022-K62903,K62903,1399,7.287856306922173,7.3,2023-03-30,5.479166666666667,3.5747929606625264,44.208333333333336,51.51578674948241,15.558333333333332,11.511723602484471,0.0,0.0,1.4000000000000035,Merritt,7522,2.0588710439868807
2022-V12901,V12901,67,7.929310279396116,14.5,2023-03-30,7.804166666666667,6.539880952380953,58.29166666666666,70.96428571428571,5.741666666666667,6.507738095238095,0.0,21.400000000000045,87.2,Kent,6589,1.277179675908806
2023-V70001,V70001,37,11.2228886538614,2.0,2023-04-01,3.9166666666666665,4.8,87.70833333333333,75.97619047619048,4.379166666666666,5.760714285714286,12.0,8.400000000000002,60.0,Port Alberni,18631,19.29849879080664
2023-C50014,C50014,216,24.05715325949767,2.1,2023-04-06,3.079166666666667,-1.686723602484472,53.41666666666666,50.908385093167695,6.708333333333333,8.483100414078674,0.0,0.9999999999999966,12.199999999999998,Williams Lake,11381,151.9151452889141
2023-K20006,K20006,1024,22.49361883515311,16.0,2023-04-04,-3.6625,-1.9976190476190472,73.91666666666667,61.95833333333333,6.9375,8.3375,0.0,1.2,26.400000000000006,Logan Lake,2183,0.0
2023-G10199,G10199,175,39.63636969690443,1.9,2023-05-04,17.818181818181817,12.889285714285716,35.45454545454545,45.05357142857143,7.122727272727272,5.591666666666668,0.0,7.8,22.8,Prince George,80196,0.0
2023-C50020,C50020,209,19.801189575017776,3.8,2023-04-09,7.275,3.169642857142855,47.9,49.297619047619044,12.13,7.473809523809524,0.0,1.2000000000000008,3.2,Williams Lake,11381,66.02895804546334
2023-K20029,K20029,322,4.241694862028916,3.1,2023-04-14,5.2625,6.567857142857142,51.958333333333336,53.91666666666667,8.637500000000001,16.626785714285713,0.0,0.0,0.0,Kamloops,100630,3.774566127307856
2023-K20034,K20034,286,7.132432601825879,11.4,2023-04-14,4.654166666666667,6.07815734989648,55.958333333333336,61.86257763975156,3.9916666666666663,5.628597308488613,0.0,1.4000000000000048,4.600000000000001,Chase,2447,3.225414008175533
2023-G80035,G80035,136,25.46933735364978,61.9,2023-04-15,3.733333333333333,2.9458333333333333,43.04166666666666,43.982142857142854,11.258333333333333,14.464880952380952,0.0,0.8,7.400000000000007,Hudson's Hope,1027,38.5370925578387
2023-K60042,K60042,1399,11.714819717041069,17.2,2023-04-15,7.004166666666666,5.724404761904763,49.29166666666666,55.50595238095237,9.879166666666666,13.648214285714287,0.0,0.0,0.0,Merritt,7522,5.214215710424973
2022-V12335,V12335,67,1.7590585858231846,758.2,2022-08-25,24.308333333333334,23.07797619047619,63.208333333333336,73.17857142857143,7.1125,5.973809523809524,0.0,0.6000000000000354,9.8,Hope,6796,0.0
2023-G80053,G80053,136,50.14861543950785,12.8,2023-04-17,1.4416666666666669,3.4696428571428575,86.83333333333333,39.80357142857143,12.633333333333333,13.125595238095238,3.2,0.8,6.200000000000006,Fort St John,22377,23.290770458590018
2023-K20063,K20063,322,9.23319468192703,0.9,2023-04-19,4.345833333333333,5.429166666666666,54.41666666666666,51.38095238095237,12.466666666666669,13.886309523809524,0.0,1.0,1.0,Kamloops,100630,0.0
2023-K20066,K20066,286,9.161431054339324,5.7,2023-04-20,5.341666666666666,4.824585921325053,58.625,60.69591097308488,5.9750000000000005,5.0244306418219455,0.0,5.600000000000005,10.200000000000001,Chase,2447,4.132268892191075
2023-G10065,G10065,187,15.97631293319218,16.4,2023-04-20,3.465217391304348,4.176190476190476,61.69565217391305,58.04166666666667,6.021739130434782,5.764285714285713,0.2,5.800000000000004,66.6,Prince George,80196,28.75410248587817
2023-G80076,G80076,1045,18.058346498352133,1.6,2023-04-22,5.216666666666667,4.594642857142857,57.5,53.599637681159415,10.125,10.206469979296068,0.0,18.2,31.4,Fort St John,22377,34.06094865690077
2023-G80052,G80052,1045,52.35309832773247,2.0,2023-04-16,7.654166666666666,3.6974378881987575,43.958333333333336,49.192805383022765,8.029166666666667,12.178545548654245,0.0,0.8,13.200000000000001,Fort St John,22377,13.024798133953878
2023-C50129,C50129,216,0.95156007819446,10.1,2023-04-29,10.3875,6.769047619047618,43.41666666666666,44.64285714285713,10.004166666666666,9.666666666666668,0.0,0.39999999999999647,12.6,Williams Lake,11381,134.23867578419956
2023-G80120,G80120,1045,36.03685225150242,1.5,2023-04-28,7.704545454545454,4.542261904761904,48.09090909090909,66.52380952380952,6.036363636363637,11.816666666666666,,5.2,36.6,Fort St John,22377,5.528709382484115
2023-R30140,R30140,182,18.930908275495423,3.1,2023-04-29,9.5125,3.9366459627329182,57.54166666666666,71.02510351966875,5.391666666666667,5.574068322981367,0.0,20.200000000000003,44.2,Telkwa,1487,11.349321511380552
2023-C20133,C20133,225,25.48972278134281,2.1,2023-04-29,15.820833333333333,9.277976190476192,40.125,49.595238095238095,5.845833333333334,7.141666666666667,0.0,2.0,2.2,Williams Lake,11381,5.541020998061388
2023-C10112,C10112,166,32.846508869898315,2.1,2023-04-28,8.366666666666667,3.691407867494823,41.125,65.90424430641822,3.5583333333333336,5.726863354037268,0.0,12.199999999999985,28.60000000000001,Vanderhoof,4575,103.46955186870252
2023-G70124,G70124,132,22.70074705755887,107.0,2023-04-29,12.379166666666668,5.996428571428572,48.875,62.16071428571428,2.779166666666667,9.345833333333335,0.0,8.400000000000006,35.4,Hudson's Hope,1027,3.911908611456954
2023-K60127,K60127,1399,7.077957016340774,38.9,2023-04-29,17.6125,10.77202380952381,36.958333333333336,51.57142857142857,11.129166666666668,15.723214285714288,0.0,1.0000000000000018,2.8000000000000034,Merritt,7522,2.080923728157817
2023-G80164,G80164,136,26.013106985491035,14.5,2023-05-02,16.104347826086954,8.926785714285714,26.82608695652174,45.19047619047619,11.31304347826087,12.295833333333333,0.0,3.8,16.000000000000007,Hudson's Hope,1027,39.00110652096773
2023-G70168,G70168,437,48.523968659644616,1.3,2023-04-30,15.991666666666667,6.140476190476191,33.083333333333336,57.05952380952381,5.254166666666666,10.658333333333333,0.0,4.8,4.8,Pouce Coupe,820,4.371508122830497
2023-N50196,N50196,404,14.327721240011549,3.4,2023-05-03,18.304166666666667,14.131547619047618,46.458333333333336,44.44047619047619,0.5458333333333334,2.370833333333333,0.0,0.4000000000000071,94.80000000000001,Nelson,11505,6.452640592578359
2023-G70226,G70226,1045,56.06074115987893,3.4,2023-01-01,-10.37391304347826,-17.66845238095238,89.3913043478261,79.15097402597404,6.856521739130434,5.423755411255412,0.0,0.0,0.0,Taylor,1455,6.32083113269998
2023-G10224,G10224,149,44.295007516841686,1.2,2023-05-05,17.056521739130435,9.645600414078674,56.04347826086956,65.02225672877847,6.6000000000000005,3.4500258799171846,0.0,0.0,29.599999999999998,Prince George,80196,10.831706301020036
2023-G70243,G70243,132,26.96986848697855,1.7,2023-05-06,14.483333333333334,14.816666666666666,49.208333333333336,42.99404761904761,3.85,6.443452380952381,0.0,0.0,27.0,Hudson's Hope,1027,9.052114520627883
2023-G80245,G80245,136,33.7404238063366,19.6,2023-05-06,14.4875,15.408954451345755,33.375,31.796583850931672,13.620833333333332,12.335196687370601,0.0,0.0,13.400000000000006,Hudson's Hope,1027,34.5382797470872
2023-G80122,G80122,136,42.4680426590349,154.9,2023-04-28,8.958333333333334,2.8642857142857143,35.125,67.47619047619047,10.020833333333334,12.180357142857144,0.0,5.4,18.200000000000006,Fort St John,22377,49.58926520070765
2023-N10166,N10166,426,13.417279663043743,3.4,2023-05-02,17.770833333333332,12.270238095238096,41.5,47.32738095238095,7.129166666666666,8.301785714285714,0.0,0.0,24.200000000000003,Kimberley,8090,0.3902704564385946
2023-G70182,G70182,132,46.728543765859655,1.1,2023-04-10,4.166666666666667,3.1321428571428567,47.66666666666666,64.51190476190476,21.58333333333333,8.655357142857143,2.2,7.600000000000007,18.4,Chetwynd,2512,2.9891515643868307
2023-G30210,G30210,195,2.006962142698512,1006.4,2023-05-04,19.3375,13.764285714285714,51.16666666666666,51.94047619047619,8.508333333333333,8.201785714285714,0.0,0.3999999999999929,17.000000000000004,McBride,634,0.8702490919406582
2023-K20046,K20046,305,10.289544903168707,2.0,2023-04-16,5.083333333333333,3.3744047619047626,64.45833333333333,60.404761904761905,11.8375,8.907738095238095,0.0,4.5999999999999925,4.8,Ashcroft,1634,22.0351056870829
2023-V80320,V80320,1056,48.95033733637346,4.3,2023-05-15,24.45,16.94702380952381,36.41666666666666,57.07142857142857,4.829166666666667,5.020833333333333,0.0,0.0,150.4,Sayward,387,36.32557122902119
2023-K40216,K40216,352,27.45463741779036,11.1,2023-05-05,10.775,11.257738095238095,71.5,58.00595238095237,3.875,3.9297619047619046,0.0,109.6,109.6,Revelstoke,8590,26.179843858725786
2023-V10313,V10313,72,25.984794639347573,19.1,2023-05-14,23.491666666666664,14.989285714285714,43.458333333333336,65.95833333333334,4.891666666666667,4.105357142857143,0.0,0.9999999999999716,138.0,Mission,42836,4.242857023903676
2023-C30401,C30401,255,8.958564236535144,2.2,2023-05-19,16.629166666666666,16.572619047619046,66.875,51.38095238095237,4.5875,6.058928571428572,1.6,0.0,32.8,Wells,233,45.38665269332184
2023-G70366,G70366,1045,67.67751494295648,1.5,2023-05-18,16.054166666666667,16.776009316770185,37.5,44.619565217391305,10.591666666666669,9.21777950310559,0.0,0.0,15.8,Taylor,1455,19.730829374206053
2023-G40324,G40324,654,16.45062257640276,142.7,2023-05-15,21.29583333333333,13.358333333333334,40.0,50.09523809523809,5.75,6.527380952380953,0.0,0.19999999999999735,20.4,Vanderhoof,4575,10.598893519872414
2023-N20406,N20406,419,5.758587664089787,7.3,2023-05-17,18.058333333333334,15.729166666666666,70.16666666666667,56.083333333333336,7.125,7.326785714285714,4.6,0.0,25.200000000000006,Kimberley,8090,25.36335058807056
2023-C50354,C50354,213,7.56911489591762,146.0,2023-05-17,17.037499999999998,14.634963768115941,44.083333333333336,46.5685817805383,5.508333333333333,7.507815734989648,0.0,2.6,6.6,Fraser Lake,969,177.19725981931376
2023-N60465,N60465,390,19.526814970598743,3.3,2023-05-19,18.9,15.623214285714283,71.41666666666667,66.54166666666667,3.5625,3.6517857142857144,5.6,2.5999999999999965,35.599999999999994,Greenwood,711,28.886634269264253
2023-K40421,K40421,344,9.898501734121956,8.5,2023-05-19,21.995833333333334,20.892727743271223,52.29166666666666,43.73550724637681,3.5125,3.8142598343685306,0.2,0.0,55.0,Revelstoke,8590,56.1285332945948
2023-G30423,G30423,1268,14.419933177633345,0.9,2023-05-20,19.354166666666668,17.72202380952381,48.75,50.125,7.679166666666667,6.611309523809523,0.0,3.0000000000000036,30.8,Valemount,1041,17.413563776832017
2023-C40392,C40392,234,16.476991333182422,23.7,2023-05-19,18.27083333333333,18.854761904761904,45.833333333333336,32.69642857142857,4.4625,6.678571428571429,0.0,0.0,42.6,100 Mile House,1998,42.12148611864666
2023-G60452,G60452,141,42.35905804402526,3.8,2023-05-20,16.091666666666665,15.998809523809525,42.208333333333336,46.86904761904761,4.7250000000000005,3.346428571428571,0.0,0.0,33.8,Mackenzie,3868,42.455495422848855
2023-G70412,G70412,132,5.769959881290539,2.8,2023-05-20,15.9,16.622619047619047,60.29166666666666,53.05952380952381,4.045833333333333,4.317857142857144,0.0,0.0,22.0,Hudson's Hope,1027,0.0
2023-C10431,C10431,206,22.88700128806732,75.0,2023-05-20,17.341666666666665,16.78988095238095,39.083333333333336,45.702380952380956,6.875,5.589880952380953,0.0,0.0,10.4,Quesnel,10388,49.13578824541048
2023-C30572,C30572,263,37.304488704589,25.6,2023-06-02,15.866666666666667,13.097023809523808,37.625,57.404761904761905,6.470833333333334,5.383333333333333,0.0,5.399999999999997,88.00000000000001,McBride,634,69.94165478969157
2023-R50580,R50580,1994,13.312993502013889,1.4,2023-06-02,13.754166666666668,11.999404761904762,62.29166666666666,60.220238095238095,8.404166666666667,12.805357142857144,0.0,1.0,2.8000000000000003,Terrace,12261,8.367023763786303
2023-G90565,G90565,131,18.08029819405693,192.9,2023-06-01,9.783333333333331,13.484523809523807,40.625,40.226190476190474,11.054166666666667,14.38095238095238,0.0,1.3999999999999928,27.799999999999983,Hudson's Hope,1027,220.61998135902076
2023-C30675,C30675,264,17.25120965333782,225.4,2023-06-08,20.570833333333333,13.906547619047618,35.333333333333336,42.464285714285715,7.833333333333333,6.801785714285714,0.0,0.0,56.6,100 Mile House,1998,69.87629763843267
2023-N10754,N10754,412,2.6098792126124546,1.7,2023-06-12,22.475,21.03095238095238,49.0,51.0654761904762,10.575,9.678571428571429,2.0,4.0,35.599999999999994,Fernie,6267,23.900021146933188
2023-G60705,G60705,141,15.10052418900473,8.5,2023-06-09,19.075,12.186309523809525,46.66666666666666,51.517857142857146,2.825,4.708333333333333,0.0,5.9999999999999964,29.799999999999997,Mackenzie,3868,79.60509965565963
2023-V90779,V90779,1378,11.465588386468315,7.5,2023-06-14,11.229166666666666,15.738690476190474,56.79166666666666,46.3154761904762,15.379166666666668,9.9375,0.0,0.7999999999999716,4.1,Alert Bay,445,31.53551288116891
2023-G70645,G70645,437,5.365765471190865,25065.9,2023-06-03,15.970833333333331,12.875,58.958333333333336,40.6845238095238,5.458333333333333,11.191666666666666,0.0,0.0,50.2,Tumbler Ridge,2422,0.0
2023-G90776,G90776,131,36.641063162272864,804.5,2023-06-09,18.375,13.650000000000002,60.75,49.922619047619044,6.2125,12.657142857142857,0.0,9.599999999999994,37.399999999999984,Hudson's Hope,1027,246.78968193299875
2023-G80117,G80117,136,26.87722131176588,89.9,2023-04-28,8.958333333333334,2.8642857142857143,35.125,67.47619047619047,10.020833333333334,12.180357142857144,0.0,5.4,18.200000000000006,Hudson's Hope,1027,38.5472427609688
2023-R10108,R10108,181,7.611212237122757,1.9,2023-04-28,9.108333333333333,4.233307453416148,40.75,64.99249482401657,3.766666666666667,5.1753623188405795,0.0,9.199999999999994,43.4,Burns Lake,1950,1.4990483126561105
2023-N10879,N10879,412,11.063910946196312,4.1,2023-06-24,18.308333333333334,13.202820910973085,48.41666666666666,60.46816770186336,7.725,8.551785714285714,0.0,15.599999999999998,54.8,Fernie,6267,32.91928541255472
2023-C50899,C50899,213,30.047484637033836,3.0,2023-06-24,16.804166666666667,10.547619047619047,51.0,63.64880952380952,7.745833333333334,9.180357142857144,0.0,4.800000000000001,14.200000000000001,Fraser Lake,969,159.62623932701163
2023-G41035,G41035,654,24.37326687877473,1.9,2023-07-01,9.7875,19.3875,61.875,42.20833333333332,10.604166666666666,9.471428571428572,0.8,3.1999999999999975,17.8,Fraser Lake,969,37.5031846430963
2023-V71098,V71098,11,23.354181050985357,16.6,2023-07-03,20.241666666666667,16.354761904761904,35.5,63.75595238095239,4.075,2.351785714285715,0.0,0.0,16.20000000000003,Port Alberni,18631,47.97891162878043
2023-G91133,G91133,119,74.67426137579558,2.1,2023-06-04,12.241666666666667,12.411080586080587,90.45833333333331,43.88461538461538,12.2125,9.986080586080586,5.8,5.0,15.799999999999999,Hudson's Hope,1027,410.7296585575662
2023-V81105,V81105,1408,29.12785426184772,2.0,2023-07-03,18.370833333333334,18.075,50.04166666666666,55.86309523809524,7.8125,7.5946428571428575,0.0,0.5,4.0,Sayward,387,3.121064294956449
2023-C51976,C51976,209,16.047998530032714,10.5,2023-07-20,23.808333333333334,17.79285714285714,39.66666666666666,55.79166666666667,6.3500000000000005,5.400595238095238,0.0,4.799999999999997,22.800000000000004,Williams Lake,11381,88.80893826754877
